"Nuked Hot Chocolate";"https://www.thecocktaildb.com/images/media/drink/xcu6nb1487603142.jpg";"Mix with a bit of milk (1 oz or so) in coffee mug. Nuke mug for about 30-50 seconds. Stir until the heated cocoa dissolves. Fill mug with milk. Nuke for 1-2 minutes, depending on wattage and preferences as to burnt mouth parts."
"Orgasm";"https://www.thecocktaildb.com/images/media/drink/vr6kle1504886114.jpg";"Shake all ingredients with ice, strain into a chilled cocktail glass, and serve."
"Old Pal";"https://www.thecocktaildb.com/images/media/drink/x03td31521761009.jpg";"Chill cocktail glass. Add ingredients to a mixing glass, and fill 2/3 full with ice. Stir about 20 seconds. Empty cocktail glass and strain into the glass. Garnish with a twist of lemon peel."
"Orangeade";"https://www.thecocktaildb.com/images/media/drink/ytsxxw1441167732.jpg";"Place some ice cubes in a large tumbler or highball glass, add lemon juice, orange juice, sugar syrup, and stir well. Top up with cold soda water, serve with a drinking straw."
"Orange Whip";"https://www.thecocktaildb.com/images/media/drink/ttyrxr1454514759.jpg";"Pour ingredients over ice and stir."
"Orange Oasis";"https://www.thecocktaildb.com/images/media/drink/su1olx1582473812.jpg";"Shake brandy, gin, and orange juice with ice and strain into a highball glass over ice cubes. Fill with ginger ale, stir, and serve."
"Orange Crush";"https://www.thecocktaildb.com/images/media/drink/zvoics1504885926.jpg";"Add all ingredients to tumbler-Pour as shot"
"Old Fashioned";"https://www.thecocktaildb.com/images/media/drink/vrwquq1478252802.jpg";"Place sugar cube in old fashioned glass and saturate with bitters, add a dash of plain water. Muddle until dissolved.
Fill the glass with ice cubes and add whiskey.

Garnish with orange twist, and a cocktail cherry."
"Oreo Mudslide";"https://www.thecocktaildb.com/images/media/drink/tpwwut1468925017.jpg";"Blend Vodka, Kahlua, Bailey's, ice-cream and the Oreo well in a blender. Pour into a large frosted glass. Garnish with whipped cream and a cherry."
"Orange Push-up";"https://www.thecocktaildb.com/images/media/drink/mgf0y91503565781.jpg";"Combine liquors in a blender. Add a half scoop of ice and blend. Garnish with an orange and cherry flag. So good it will melt in your mouth!!!"
"Oatmeal Cookie";"https://www.thecocktaildb.com/images/media/drink/bsvmlg1515792693.jpg";"Just mix it all together.
It's meant to be a shot, but it works just fine as a proper adult-sized drink over lots of ice.

Tastes like an oatmeal cookie."
"Orange Rosemary Collins";"https://www.thecocktaildb.com/images/media/drink/mokcas1604179977.jpg";"Add the spirits to the bottom of the glass and top equally with the mixer drinks. Garnish with orange slices inside the glass as well as some rosemary on top."
"Orange Scented Hot Chocolate";"https://www.thecocktaildb.com/images/media/drink/hdzwrh1487603131.jpg";"Combine all ingredients in heavy medium saucepan. Stir over low heat until chocolate melts. Increase heat and bring just to a boil, stirring often. Remove from heat and whisk untily frothy. Return to heat and bring to boil again. Remove from heat, whisk until frothy. Repeat heating and whisking once again. Discard orange peel. (Can be prepared 2 hours ahead. Let stand at room temperature. Before serving, bring just to boil, remove from heat and whisk until frothy.) Pour hot chocolate into coffee mugs. Makes 2 servings."
"Owen's Grandmother's Revenge";"https://www.thecocktaildb.com/images/media/drink/0wt4uo1503565321.jpg";"Add ingredients and mix in blender."
"Paloma";"https://www.thecocktaildb.com/images/media/drink/samm5j1513706393.jpg";"Stir together and serve over ice."
"Pink Gin";"https://www.thecocktaildb.com/images/media/drink/qyr51e1504888618.jpg";"Pour the bitters into a wine glass. Swirl the glass to coat the inside with the bitters, shake out the excess. Pour the gin into the glass. Do not add ice."
"Paradise";"https://www.thecocktaildb.com/images/media/drink/ejozd71504351060.jpg";"Shake together over ice. Strain into cocktail glass and serve chilled."
"Pink Lady";"https://www.thecocktaildb.com/images/media/drink/5ia6j21504887829.jpg";"Shake all ingredients with ice, strain into a cocktail glass, and serve."
"Pegu Club";"https://www.thecocktaildb.com/images/media/drink/jfkemm1513703902.jpg";"Shake, strain, up, cocktail glass"
"Pink Moon";"https://www.thecocktaildb.com/images/media/drink/lnjoc81619696191.jpg";"Slowly shake in a shaker with ice, strain into a square whiskey glass. Top with fresh ice. Add the blackberries to garnish. Add flowers and a green leaf for a special look!"
"Pisco Sour";"https://www.thecocktaildb.com/images/media/drink/tsssur1439907622.jpg";"Vigorously shake and strain contents in a cocktail shaker with ice cubes, then pour into glass and garnish with bitters.
"
"Porto flip";"https://www.thecocktaildb.com/images/media/drink/64x5j41504351518.jpg";"Shake ingredients together in a mixer with ice. Strain into glass, garnish and serve."
"Penicillin";"https://www.thecocktaildb.com/images/media/drink/hc9b1a1521853096.jpg";"Shake blended Scotch, lemon juice, honey syrup and ginger syrup with ice. Strain over large ice in chilled rocks glass. Float smoky Scotch on top (be sure to use a smoky Scotch such as an Islay single malt). Garnish with candied ginger."
"Pina Colada";"https://www.thecocktaildb.com/images/media/drink/cpf4j51504371346.jpg";"Mix with crushed ice in blender until smooth. Pour into chilled glass, garnish and serve."
"Pink Penocha";"https://www.thecocktaildb.com/images/media/drink/6vigjx1503564007.jpg";"mix all ingredients into bowl keep iced stir frequently"
"Pure Passion";"https://www.thecocktaildb.com/images/media/drink/4tymma1604179273.jpg";"Mix up all ingredients with a cocktail stirrer and serve with crushed ice with mint and edible flour if available."
"Popped cherry";"https://www.thecocktaildb.com/images/media/drink/sxvrwv1473344825.jpg";"Served over ice in a tall glass with a popped cherry (can add more popped cherries if in the mood)!"
"Poppy Cocktail";"https://www.thecocktaildb.com/images/media/drink/cslw1w1504389915.jpg";"Shake ingredients with ice, strain into a cocktail glass, and serve."
"Port Wine Flip";"https://www.thecocktaildb.com/images/media/drink/vrprxu1441553844.jpg";"Shake all ingredients (except nutmeg) with ice and strain into a whiskey sour glass. Sprinkle nutmeg on top and serve."
"Planter's Punch";"https://www.thecocktaildb.com/images/media/drink/fdk8a31606854815.jpg";"Pour all ingredients, except the bitters, into shaker filled with ice. Shake well. Pour into large glass, filled with ice. Add Angostura bitters, ""on top"". Garnish with cocktail cherry and pineapple."
"Pineapple Paloma";"https://www.thecocktaildb.com/images/media/drink/pg8iw31593351601.jpg";"Rub the rim of each glass with lime slice and dip into salt.
Add ice, tequila, grapefruit juice, lime juice and top with pineapple soda.
Give it a quick stir.
Garnish with fresh pineapple or lime."
"Pornstar Martini";"https://www.thecocktaildb.com/images/media/drink/xjhjdf1630406071.jpg";"Straight: Pour all ingredients into mixing glass with ice cubes. Shake well. Strain in chilled martini cocktail glass. Cut passion fruit in half and use as garnish. Pour prosecco into a chilled shot glass and serve alongside the martini."
"Planter’s Punch";"https://www.thecocktaildb.com/images/media/drink/jn6o251643844541.jpg";"Squeeze an orange and strain the juice. Put all the ingredients in a shaker filled with ice and shake for at least 12 seconds. Strain into a highball glass and decorate with a pineapple wedge or fruit of your choice."
"Port And Starboard";"https://www.thecocktaildb.com/images/media/drink/wxvupx1441553911.jpg";"Pour carefully into a pousse-cafe glass, so that creme de menthe floats on grenadine. Serve without mixing."
"Port Wine Cocktail";"https://www.thecocktaildb.com/images/media/drink/qruprq1441553976.jpg";"Stir ingredients with ice, strain into a cocktail glass, and serve."
"Pysch Vitamin Light";"https://www.thecocktaildb.com/images/media/drink/xsqsxw1441553580.jpg";"Shake with ice."
"Pink Panty Pulldowns";"https://www.thecocktaildb.com/images/media/drink/squsuy1468926657.jpg";"Shake well"
"Passion Fruit Martini";"https://www.thecocktaildb.com/images/media/drink/6trfve1582473527.jpg";"Pour all ingredients into a glass and stir. Garnish with half a passion fruit piece."
"Pineapple Gingerale Smoothie";"https://www.thecocktaildb.com/images/media/drink/eg9i1d1487603469.jpg";"Throw everything into a blender and liquify."
"Quentin";"https://www.thecocktaildb.com/images/media/drink/spxtqp1478963398.jpg";"In a shaker half-filled with ice cubes, combine the rum, Kahlua, and cream. Shake well. Strain into a cocktail glass and garnish with the nutmeg."
"Queen Bee";"https://www.thecocktaildb.com/images/media/drink/rvvpxu1478963194.jpg";"Shake all ingredients with ice, strain into a cocktail glass, and serve."
"Quick F**K";"https://www.thecocktaildb.com/images/media/drink/wvtwpp1478963454.jpg";"In a shot glass add 1/3 Kahlua first. Then 1/3 Miduri, topping it off with a 1/3 bailey's irish cream"
"Quick-sand";"https://www.thecocktaildb.com/images/media/drink/vprxqv1478963533.jpg";"Simply add the orange juice, quite a quick pour in order to mix the sambucca with the orange juice. The juice MUST have fruit pulp!"
"Queen Charlotte";"https://www.thecocktaildb.com/images/media/drink/vqruyt1478963249.jpg";"Pour red wine and grenadine into a collins glass over ice cubes. Fill with lemon-lime soda, stir, and serve."
"Queen Elizabeth";"https://www.thecocktaildb.com/images/media/drink/vpqspv1478963339.jpg";"Stir all ingredients with ice, strain into a cocktail glass, and serve."
"Quaker's Cocktail";"https://www.thecocktaildb.com/images/media/drink/yrqppx1478962314.jpg";"Shake all ingredients with ice, strain into a cocktail glass, and serve."
"Quarter Deck Cocktail";"https://www.thecocktaildb.com/images/media/drink/qrwvps1478963017.jpg";"Stir all ingredients with ice, strain into a cocktail glass, and serve."
"Rose";"https://www.thecocktaildb.com/images/media/drink/8kxbvq1504371462.jpg";"Shake together in a cocktail shaker, then strain into chilled glass. Garnish and serve."
"Radler";"https://www.thecocktaildb.com/images/media/drink/xz8igv1504888995.jpg";"Pour beer into large mug, slowly add the 7-up (or Sprite)."
"Rum Sour";"https://www.thecocktaildb.com/images/media/drink/bylfi21504886323.jpg";"In a shaker half-filled with ice cubes, combine the rum, lemon juice, and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry."
"Rum Toddy";"https://www.thecocktaildb.com/images/media/drink/athdk71504886286.jpg";"Dissolve powdered sugar in water in an old-fashioned glass. Add rum and one ice cube and stir. Add the twist of lemon peel and serve."
"Rum Punch";"https://www.thecocktaildb.com/images/media/drink/wyrsxu1441554538.jpg";"Mix all ingredients in a punch bowl and serve."
"Royal Fizz";"https://www.thecocktaildb.com/images/media/drink/wrh44j1504390609.jpg";"Shake all ingredients (except cola) with ice and strain into a chilled collins glass. Fill with cola and serve."
"Rum Cooler";"https://www.thecocktaildb.com/images/media/drink/2hgwsb1504888674.jpg";"Pour the rum and soda into a collins glass almost filled with ice cubes. Stir well and garnish with the lemon wedge."
"Rusty Nail";"https://www.thecocktaildb.com/images/media/drink/yqsvtw1478252982.jpg";"Pour the Scotch and Drambuie into an old-fashioned glass almost filled with ice cubes. Stir well. Garnish with the lemon twist."
"Rum Runner";"https://www.thecocktaildb.com/images/media/drink/vqws6t1504888857.jpg";"Mix all ingredients in glass & add ice."
"Rum Cobbler";"https://www.thecocktaildb.com/images/media/drink/5vh9ld1504390683.jpg";"In an old-fashioned glass, dissolve the sugar in the club soda. Add crushed ice until the glass is almost full. Add the rum. Stir well. Garnish with the cherry and the orange and lemon slices."
"Red Snapper";"https://www.thecocktaildb.com/images/media/drink/7p607y1504735343.jpg";"One shot each, shake n shoot"
"Royal Flush";"https://www.thecocktaildb.com/images/media/drink/7rnm8u1504888527.jpg";"Pour all the ingredients into tumbler over ice. Strain into glass."
"Royal Bitch";"https://www.thecocktaildb.com/images/media/drink/qupuyr1441210090.jpg";"Into a shot glass layer the Crown Royal on top of the Frangelico."
"Ruby Tuesday";"https://www.thecocktaildb.com/images/media/drink/qsyqqq1441553437.jpg";"Pour gin and cranberry into a highball filled with ice cubes. Add grenadine and stir."
"Rail Splitter";"https://www.thecocktaildb.com/images/media/drink/stsuqq1441207660.jpg";"Mix sugar syrup with lemon juice in a tall glass. Fill up with ginger ale."
"Rosemary Blue";"https://www.thecocktaildb.com/images/media/drink/qwc5f91512406543.jpg";"1) Add the Bombay Sapphire, Blue Curacao, rosemary sprig and gently squeezed lemon wedge to a balloon glass. Swirl well to combine.
2) Fill with cubed ice and top with the Fever-Tree Light Tonic Water.
3) Gently fold with a bar spoon to mix."
"Royal Gin Fizz";"https://www.thecocktaildb.com/images/media/drink/pe1x1c1504735672.jpg";"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve."
"Rum Milk Punch";"https://www.thecocktaildb.com/images/media/drink/w64lqm1504888810.jpg";"Shake all ingredients (except nutmeg) with ice and strain into a collins glass. Sprinkle nutmeg on top and serve."
"Ramos Gin Fizz";"https://www.thecocktaildb.com/images/media/drink/967t911643844053.jpg";"Prepare all the ingredients on the counter to be able to work well and quickly, especially the cream and egg white.

Pour all the ingredients into a shaker.

Shake vigorously for 1 minute: cream and egg white must be mixed perfectly, so don't rush.

Now open the shaker and put some ice and shake for 1-2 minutes. It depends on how long you can resist!

Pour into a highball glass, add a splash of soda and garnish to taste.

Ramos Gin Fizz was once drunk as an invigorating drink or even as a breakfast, try it as an aperitif and after dinner and you will discover a little gem now lost."
"Raspberry Julep";"https://www.thecocktaildb.com/images/media/drink/hyztmx1598719265.jpg";"Softly muddle the mint leaves and raspberry syrup in the bottom of the cup. Add crushed ice and Bourbon to the cup and then stir. Top with more ice, garnish with a mint sprig."
"Rum Screwdriver";"https://www.thecocktaildb.com/images/media/drink/4c85zq1511782093.jpg";"Pour rum into a highball glass over ice cubes. Add orange juice, stir, and serve."
"Raspberry Cooler";"https://www.thecocktaildb.com/images/media/drink/suqyyx1441254346.jpg";"Pour the raspberry vodka and soda into a highball glass almost filled with ice cubes. Stir well."
"Rum Old-fashioned";"https://www.thecocktaildb.com/images/media/drink/otn2011504820649.jpg";"Stir powdered sugar, water, and bitters in an old-fashioned glass. When sugar has dissolved add ice cubes and light rum. Add the twist of lime peel, float 151 proof rum on top, and serve."
"Russian Spring Punch";"https://www.thecocktaildb.com/images/media/drink/ctt20s1504373488.jpg";"Pour the ingredients into an highball glass, top with Sparkling wine."
"Radioactive Long Island Iced Tea";"https://www.thecocktaildb.com/images/media/drink/rdvqmh1503563512.jpg";"Pour all ingredients over ice in a very tall glass. Sip cautiously."
"Smut";"https://www.thecocktaildb.com/images/media/drink/rx8k8e1504365812.jpg";"Throw it all together and serve real cold."
"Spritz";"https://www.thecocktaildb.com/images/media/drink/j9evx11504373665.jpg";"Build into glass over ice, garnish and serve."
"Sazerac";"https://www.thecocktaildb.com/images/media/drink/vvpxwy1439907208.jpg";"Rinse a chilled old-fashioned glass with the absinthe, add crushed ice, and set it aside. Stir the remaining ingredients over ice and set it aside. Discard the ice and any excess absinthe from the prepared glass, and strain the drink into the glass. Add the lemon peel for garnish."
"Scooter";"https://www.thecocktaildb.com/images/media/drink/twuptu1483388307.jpg";"Shake all ingredients well with cracked ice, strain into a cocktail glass, and serve."
"Sidecar";"https://www.thecocktaildb.com/images/media/drink/x72sik1606854964.jpg";"Pour all ingredients into cocktail shaker filled with ice. Shake well and strain into cocktail glass."
"Sangria";"https://www.thecocktaildb.com/images/media/drink/xrvxpp1441249280.jpg";"Mix all together in a pitcher and refrigerate. Add cloves and cinnamon sticks to taste. Serve in wine glasses."
"Stinger";"https://www.thecocktaildb.com/images/media/drink/2ahv791504352433.jpg";"Pour in a mixing glass with ice, stir and strain into a cocktail glass. May also be served on rocks in a rocks glass."
"Snowday";"https://www.thecocktaildb.com/images/media/drink/4n1ipk1614009624.jpg";"Stir all ingredients with ice. Strain into a chilled rocks glass over fresh ice. Express orange peel over drink and garnish."
"Snowball";"https://www.thecocktaildb.com/images/media/drink/7ibfs61504735416.jpg";"Place one ice cube in the glass and add 1 1/2 oz of Advocaat. Fill up the glass with lemonade and decorate with a slice of lemon. Serve at once."
"Shot-gun";"https://www.thecocktaildb.com/images/media/drink/2j1m881503563583.jpg";"Pour one part Jack Daneils and one part Jim Beam into shot glass then float Wild Turkey on top."
"Spice 75";"https://www.thecocktaildb.com/images/media/drink/0108c41576797064.jpg";"Gently warm 60g golden caster sugar in a pan with 30ml water and 1 tbsp allspice. Cook gently until the sugar has dissolved, then leave the mixture to cool. Strain through a sieve lined with a coffee filter (or a double layer of kitchen paper).

Pour 60ml of the spiced syrup into a cocktail shaker along with 200ml rum and 90ml lime juice. Shake with ice and strain between six flute glasses. Top up with 600ml champagne and garnish each with an orange twist."
"Salty Dog";"https://www.thecocktaildb.com/images/media/drink/4vfge01504890216.jpg";"Pour all ingredients over ice cubes in a highball glass. Stir well and serve. (Vodka may be substituted for gin, if preferred.)"
"Stone Sour";"https://www.thecocktaildb.com/images/media/drink/vruvtp1472719895.jpg";"Shake all ingredients with ice, strain into a chilled whiskey sour glass, and serve."
"Sea breeze";"https://www.thecocktaildb.com/images/media/drink/7rfuks1504371562.jpg";"Build all ingredients in a highball glass filled with ice. Garnish with lime wedge."
"Scotch Sour";"https://www.thecocktaildb.com/images/media/drink/0dnb6k1504890436.jpg";"Shake scotch, juice of lime, and powdered sugar with ice and strain into a whiskey sour glass. Decorate with 1/2 slice lemon, top with the cherry, and serve."
"Screwdriver";"https://www.thecocktaildb.com/images/media/drink/8xnyke1504352207.jpg";"Mix in a highball glass with ice. Garnish and serve."
"Sherry Flip";"https://www.thecocktaildb.com/images/media/drink/qrryvq1478820428.jpg";"Shake all ingredients (except nutmeg) with ice and strain into a whiskey sour glass. Sprinkle nutmeg on top and serve."
"Sweet Tooth";"https://www.thecocktaildb.com/images/media/drink/j6rq6h1503563821.jpg";"Put 2 shots Godiva Liquour into a glass, add as much or as little milk as you would like."
"Sol Y Sombra";"https://www.thecocktaildb.com/images/media/drink/3gz2vw1503425983.jpg";"Shake ingredients with ice, strain into a brandy snifter, and serve. (The English translation of the name of this drink is ""Sun and Shade"", and after sampling this drink, you'll understand why. Thanks, Kirby.)"
"Shark Attack";"https://www.thecocktaildb.com/images/media/drink/uv96zr1504793256.jpg";"Mix lemonade and water according to instructions on back of can. If the instructions say to add 4 1/3 cans of water do so. Mix into pitcher. Add 1 1/2 cup of Vodka (Absolut). Mix well. Pour into glass of crushed ice. Excellent!"
"Sherry Eggnog";"https://www.thecocktaildb.com/images/media/drink/xwrpsv1478820541.jpg";"Shake sherry, powdered sugar, and egg with ice and strain into a collins glass. Fill with milk and stir. Sprinkle nutmeg on top and serve."
"Sweet Bananas";"https://www.thecocktaildb.com/images/media/drink/sxpcj71487603345.jpg";"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."
"Sweet Sangria";"https://www.thecocktaildb.com/images/media/drink/uqqvsp1468924228.jpg";"Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine, sugar syrup, fruit, and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw."
"San Francisco";"https://www.thecocktaildb.com/images/media/drink/szmj2d1504889961.jpg";"Take a tall glass and put in a few ice cubes, fill the vodka over it and fill with juice then the ""creme"", to end fill in the grenadine but very carefully at the side of the glass so it will lay down in the bottom. garnish with orange and strawberry."
"Space Odyssey";"https://www.thecocktaildb.com/images/media/drink/vxtjbx1504817842.jpg";"Fill glass with ice and add shots of Bacardi and Malibu. Add splash of pineapple juice and top with orange juice. Add grenadine for color and garnish with cherries."
"Thriller";"https://www.thecocktaildb.com/images/media/drink/rvuswq1461867714.jpg";"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass."
"Tia-Maria";"https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg";"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using."
"Tipperary";"https://www.thecocktaildb.com/images/media/drink/b522ek1521761610.jpg";"Stir over ice. Strain into chilled glass. Cut a wide swath of orange peel, and express the orange oils over the drink. Discard orange twist."
"The Galah";"https://www.thecocktaildb.com/images/media/drink/sy7y6r1614775067.jpg";"Mix together the alcoholic portions and top with Pineapple and Lime juice."
"Turkeyball";"https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg";"Shake with ice and strain into a shot glass."
"Tom Collins";"https://www.thecocktaildb.com/images/media/drink/7cll921606854636.jpg";"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice."
"Tomato Tang";"https://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg";"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."
"Thai Coffee";"https://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg";"Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away."
"Texas Sling";"https://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg";"Blend with Ice until smooth. Serve in a tulip glass, top with whip cream."
"Tequila Fizz";"https://www.thecocktaildb.com/images/media/drink/2bcase1504889637.jpg";"Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve."
"Tequila Sour";"https://www.thecocktaildb.com/images/media/drink/ek0mlq1504820601.jpg";"Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve."
"Talos Coffee";"https://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg";"Add your GM and then add your coffee."
"Tennesee Mud";"https://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg";"Mix Coffee, Jack Daniels and Amaretto. Add Cream on top."
"Turf Cocktail";"https://www.thecocktaildb.com/images/media/drink/utypqq1441554367.jpg";"Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve."
"Thai Iced Tea";"https://www.thecocktaildb.com/images/media/drink/trvwpu1441245568.jpg";"Combine Thai tea (i.e., the powder), boiling water, and sweetened condensed milk, stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings."
"The Last Word";"https://www.thecocktaildb.com/images/media/drink/91oule1513702624.jpg";"Shake with ice and strain into a cocktail glass."
"The Laverstoke";"https://www.thecocktaildb.com/images/media/drink/6xfj5t1517748412.jpg";"1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig."
"Tuxedo Cocktail";"https://www.thecocktaildb.com/images/media/drink/4u0nbl1504352551.jpg";"Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest."
"Tequila Sunrise";"https://www.thecocktaildb.com/images/media/drink/quqyqp1480879103.jpg";"Pour the tequila and orange juice into glass over ice. Add the grenadine, which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve."
"Tequila Slammer";"https://www.thecocktaildb.com/images/media/drink/43uhr51551451311.jpg";"Mix carefully to avoid releasing the dissolved CO2."
"The Philosopher";"https://www.thecocktaildb.com/images/media/drink/sp8hkp1596017787.jpg";"Add all the spirits in a shaker (best to use Hendricks gin) as well as the orange bitters and lemon juice. Strain into a Margarita glass, top with Prosecco."
"Thai Iced Coffee";"https://www.thecocktaildb.com/images/media/drink/rqpypv1441245650.jpg";"Prepare a pot of coffee at a good European strength. In the ground coffee, add 2 or 3 freshly ground cardamom pods. Sweeten while hot, then cool quickly. Serve in highball glass over ice, with cream. To get the layered effect, place a spoon atop the coffee and pour the milk carefully into the spoon so that it floats on the top of the coffee."
"Tequila Surprise";"https://www.thecocktaildb.com/images/media/drink/8189p51504735581.jpg";"Fill shot glass with Tequila. Add drops of Tobasco sauce."
"The Jimmy Conway";"https://www.thecocktaildb.com/images/media/drink/wbcvyo1535794478.jpg";"Fill glass with ice
Pour in The Irishman and Disaronno
Fill to the top with Cranberry Juice
Garnish with a slice of lemon…Enjoy!"
"Texas Rattlesnake";"https://www.thecocktaildb.com/images/media/drink/rtohqp1504889750.jpg";"Mix all ingredients and Shake well. Sweet at first, with a BITE at the end..."
"Victor";"https://www.thecocktaildb.com/images/media/drink/voapgc1492976416.jpg";"Shake all ingredients with ice, strain into a cocktail glass, and serve."
"Vesper";"https://www.thecocktaildb.com/images/media/drink/mtdxpa1504374514.jpg";"Shake over ice until well chilled, then strain into a deep goblet and garnish with a thin slice of lemon peel."
"Vesuvio";"https://www.thecocktaildb.com/images/media/drink/26cq601492976203.jpg";"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve."
"Veteran";"https://www.thecocktaildb.com/images/media/drink/iwml9t1492976255.jpg";"Pour the rum and cherry brandy into an old-fashioned glass almost filled with ice cubes. Stir well."
"Vampiro";"https://www.thecocktaildb.com/images/media/drink/yfhn371504374246.jpg";"Vampiros may be made in a tall glass or an old fashioned glass. Bartenders may first ""rim"" the glass with Kosher Salt, which is done by placing a layer of Kosher Salt on a chopping board, moistening the glass' rim with lime juice or water, and then placing the upside down glass rim onto the Kosher Salt, so that the salt sticks to the moistened rim. The second step is to fill half the glass with ice and add one or two shooter glasses full of high quality Tequila. The next stage is to add the flavouring elements. This is done by squeezing a fresh lime into the glass, adding a few grains of salt, adding citrus-flavoured soda pop, until the glass is 4/5 full, and then adding spicy Viuda de Sanchez (or orange juice, lime juice and pico de gallo). The final step is to stir the ingredients so that the flavours are properly blended."
"Van Vleet";"https://www.thecocktaildb.com/images/media/drink/fgq2bl1492975771.jpg";"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve."
"Vodka Fizz";"https://www.thecocktaildb.com/images/media/drink/xwxyux1441254243.jpg";"Blend all ingredients, save nutmeg. Pour into large white wine glass and sprinkle nutmeg on top."
"Vodka Slime";"https://www.thecocktaildb.com/images/media/drink/apex461643588115.jpg";"Fill glass with ice. Add vodka, 7-up then finish with the lime juice."
"Vodka Lemon";"https://www.thecocktaildb.com/images/media/drink/mql55h1643820632.jpg";"The vodka lemon is prepared directly in a highball glass or in a large tumbler: put 6-7 ice cubes in the glass, pour the vodka, lemonade and mix with a bar spoon. Finally decorate with a slice of lemon and, if you prefer, add a few mint leaves. Your vodka lemon is ready to be served."
"Vodka Tonic";"https://www.thecocktaildb.com/images/media/drink/9koz3f1643821062.jpg";"Wash and cut 1 wedge and 1 slice of lime or lemon.
Fill a tumbler with fresh ice.
Pour the desired dose of vodka and top up with the tonic.
Squeeze the lime wedge into the glass and decorate with the slice.
That's all, very simple: it's just the recipe for happiness!"
"Vodka Martini";"https://www.thecocktaildb.com/images/media/drink/qyxrqw1439906528.jpg";"Shake the vodka and vermouth together with a number of ice cubes, strain into a cocktail glass, add the olive and serve."
"Vodka Russian";"https://www.thecocktaildb.com/images/media/drink/rpttur1454515129.jpg";"Mix it as a ordinary drink ."
"Vermouth Cassis";"https://www.thecocktaildb.com/images/media/drink/tswpxx1441554674.jpg";"Stir vermouth and creme de cassis in a highball glass with ice cubes. Fill with carbonated water, stir again, and serve."
"Victory Collins";"https://www.thecocktaildb.com/images/media/drink/lx0lvs1492976619.jpg";"Shake all ingredients (except orange slice) with ice and strain into a collins glass over ice cubes. Add the slice of orange and serve."
"Vodka And Tonic";"https://www.thecocktaildb.com/images/media/drink/lmj2yt1504820500.jpg";"Pour vodka into a highball glass over ice cubes. Fill with tonic water, stir, and serve."
"Valencia Cocktail";"https://www.thecocktaildb.com/images/media/drink/9myuc11492975640.jpg";"Shake all ingredients with ice, strain into a cocktail glass, and serve."
"Whisky Mac";"https://www.thecocktaildb.com/images/media/drink/yvvwys1461867858.jpg";"Pour both of the ingredients into a wine goblet with no ice."
"Wine Punch";"https://www.thecocktaildb.com/images/media/drink/txustu1473344310.jpg";"Combine all of the ingredients and pour over a block of ice."
"White Lady";"https://www.thecocktaildb.com/images/media/drink/jofsaz1504352991.jpg";"Add all ingredients into cocktail shaker filled with ice. Shake well and strain into large cocktail glass."
